region_id,area_px,area_km2,fill_ratio,bbox_aspect,centroid_row,centroid_col,geo_x,geo_y,dist_from_centre_km,bbox_r0,bbox_c0,bbox_r1,bbox_c1,slope_mean_deg,slope_std_deg,slope_max_deg,roughness_mean_m,roughness_std_m,elev_mean_m,lola_valid_pct,shadow_fraction,shadow_std,shadow_valid_px,dfsar_cpr_mean,dfsar_cpr_median,dfsar_cpr_std,dfsar_valid_pct,dfsar_cov_mean,minirf_s1_log_mean,minirf_s1_log_median,minirf_s1_log_std,minirf_valid_pct,minirf_cov_mean,m3_b09_750nm,m3_b22_1010nm,m3_b56_1818nm,m3_b61_2018nm,m3_b74_2537nm,m3_b81_2817nm,m3_b84_2936nm,m3_b85_2976nm,m3_valid_px,m3_valid_pct,grail_anom_context,grail_boug_context,qualification_status,disqualification_reason
2470,1852.0,1.1575,0.42,1.11,570.5950323974082,719.3812095032397,-27490.96976241901,31210.624190064795,41.5908,536,685,606,748,8.8025,4.1535,25.9814,7.248,2.7001,-1109.2121,1.0,0.2083,0.3754,1852.0,0.307391,0.301924,0.087386,1.0,1.0,0.115775,0.100457,0.049176,1.0,1.0,0.042618,0.04568,0.069058,0.07081,0.083495,0.077465,0.086517,0.078513,1852,1.0,80.591,99.4056,UNCERTAIN,high_shadow_variation
2507,540.0,0.3375,0.5143,1.68,606.5944444444444,2233.9592592592594,10373.481481481482,30310.63888888889,32.0363,596,2210,621,2252,8.5303,5.1117,23.7733,6.5188,3.3625,-2052.9783,1.0,1.0,0.0,540.0,,,,0.0,0.0,0.08836,0.081533,0.017688,1.0,1.0,-0.000279,0.001809,-0.000877,-0.000675,-0.000822,-0.003483,0.003954,0.00356,540,1.0,40.2924,84.9679,UNCERTAIN,high_slope_variation
2532,290.0,0.18125,0.5503,1.82,609.6137931034483,1329.844827586207,-12229.379310344826,30235.15517241379,32.6141,601,1313,618,1344,6.5035,2.8245,14.0391,6.1085,2.5686,-2747.4676,1.0,0.5862,0.468,290.0,0.081357,0.080193,0.012371,1.0,1.0,0.116522,0.116391,0.006839,1.0,1.0,-0.001288,0.004325,0.002548,0.00322,0.002425,-0.000933,-0.006748,0.001098,290,1.0,-31.9971,79.6277,UNCERTAIN,high_shadow_variation
2542,249.0,0.155625,0.498,1.25,602.9116465863453,1450.5220883534137,-9212.44779116466,30402.708835341367,31.7672,591,1443,616,1463,14.5251,3.6048,24.5121,13.0977,2.2282,-2519.7512,1.0,0.7717,0.3883,249.0,0.179545,0.17011,0.069192,1.0,1.0,0.128611,0.121278,0.034124,1.0,1.0,0.002478,0.004721,0.004019,0.003484,0.008042,0.00169,0.002962,0.001795,249,1.0,-31.9971,79.6277,UNCERTAIN,high_shadow_variation
2579,311.0,0.194375,0.3888,3.12,601.2379421221865,846.3344051446945,-24317.13987138264,30444.551446945337,38.9633,579,838,629,854,11.9886,4.9525,23.7467,11.3408,4.3914,-1050.9709,1.0,0.5311,0.4619,311.0,0.489923,0.452434,0.13164,0.733119,0.733119,0.103877,0.0948,0.021644,1.0,1.0,0.096634,0.119167,0.159391,0.177663,0.205677,0.206642,0.206537,0.201921,311,1.0,35.9271,86.4979,UNCERTAIN,high_shadow_variation
2583,479.0,0.299375,0.5525,3.0,608.1670146137787,1381.7724425887266,-10931.188935281833,30271.32463465553,32.1839,600,1353,617,1404,10.1515,5.2033,21.5023,9.1826,4.5496,-2773.9244,1.0,0.225,0.3822,479.0,0.19118,0.183132,0.056142,1.0,1.0,0.161649,0.159184,0.035873,1.0,1.0,-0.002215,0.003442,0.000671,-0.002242,0.000765,0.000263,-0.007532,0.000154,479,1.0,-31.9971,79.6277,UNCERTAIN,high_slope_variation; high_shadow_variation
2624,623.0,0.389375,0.4992,1.22,617.5987158908507,2289.828250401284,11770.2062600321,30035.53210272873,32.2591,602,2272,634,2311,8.2943,5.1127,28.6864,6.0718,2.625,-2087.0103,1.0,1.0,0.0,623.0,,,,0.0,0.0,0.115681,0.111228,0.022819,1.0,1.0,0.000593,0.001332,0.00031,0.002066,0.007559,-0.003862,0.006156,0.002573,623,1.0,40.2924,84.9679,UNCERTAIN,high_slope_variation
2644,174.0,0.10875,0.6042,1.12,617.5574712643678,1717.5459770114942,-2536.850574712648,30036.56321839081,30.143,610,1709,626,1727,8.0399,3.6514,19.4025,7.4533,2.4774,-1192.0885,1.0,0.2674,0.3778,174.0,0.193186,0.178867,0.053807,1.0,1.0,0.136896,0.138333,0.009441,1.0,1.0,0.008304,0.013861,0.013822,0.011311,0.010493,0.01047,0.011795,0.012377,174,1.0,49.6089,82.7432,UNCERTAIN,high_shadow_variation
2728,764.0,0.4775,0.5685,1.31,633.8285340314136,2265.668848167539,11166.221204188478,29629.78664921466,31.6637,613,2249,655,2281,8.7883,5.1136,26.5341,7.1162,3.5318,-2094.3945,1.0,1.0,0.0,764.0,,,,0.0,0.0,0.144535,0.122587,0.070502,1.0,1.0,0.000301,0.002806,0.002128,0.00201,0.002283,0.004296,0.001414,-0.002543,764,1.0,40.2924,84.9679,UNCERTAIN,high_slope_variation
2792,1137.0,0.710625,0.6338,1.18,646.3447669305189,2146.0712401055407,8176.28100263852,29316.880826737022,30.4353,626,2123,665,2169,8.3648,5.3879,26.8051,5.913,2.2177,-2136.6271,1.0,1.0,0.0,1137.0,,,,0.0,0.0,0.089757,0.088356,0.015866,1.0,1.0,0.001451,0.004425,0.002214,0.001045,0.003261,0.004967,-0.005454,-0.012225,1137,1.0,40.2924,84.9679,UNCERTAIN,high_slope_variation
2851,1257.0,0.785625,0.41,1.74,624.521877486078,744.7708830548926,-26856.227923627685,29862.45306284805,40.1618,586,722,659,764,13.1774,5.7408,28.0328,11.417,4.3711,-1310.9817,1.0,0.9925,0.0737,1257.0,0.24153,0.232768,0.064804,1.0,1.0,0.128349,0.121029,0.028416,1.0,1.0,0.00271,0.00165,0.000817,0.002011,0.004098,0.004892,-0.001521,0.000594,1257,1.0,80.591,99.4056,UNCERTAIN,high_slope_variation
2929,220.0,0.1375,0.2489,1.31,666.3363636363637,879.5590909090909,-23486.522727272728,28817.090909090908,37.1751,653,863,679,897,9.5759,4.7208,24.4928,10.0181,3.8024,-1049.7916,1.0,0.2858,0.4139,220.0,,,,0.0,0.0,0.142789,0.128998,0.034486,1.0,1.0,0.03215,0.034629,0.049563,0.047739,0.057155,0.060635,0.054433,0.047469,220,1.0,35.9271,86.4979,UNCERTAIN,roi_edge_partial; high_shadow_variation
3017,183.0,0.114375,0.4541,2.38,673.5901639344262,917.0273224043716,-22549.81693989071,28635.745901639344,36.4479,667,903,680,934,10.8316,5.7732,24.3625,10.865,4.9415,-978.694,1.0,0.3329,0.4515,183.0,,,,0.0,0.0,0.182443,0.179792,0.020953,1.0,1.0,0.037498,0.04641,0.063146,0.062581,0.077159,0.068697,0.070311,0.058095,183,1.0,35.9271,86.4979,UNCERTAIN,high_slope_variation; high_shadow_variation
3024,353.0,0.220625,0.6171,1.18,675.7790368271955,1787.0594900849858,-799.0127478753566,28581.024079320112,28.5917,665,1774,687,1800,11.3831,5.8112,27.6852,9.5783,4.4276,-500.5297,1.0,0.055,0.202,353.0,,,,0.0,0.0,0.069618,0.062235,0.026803,1.0,1.0,0.05817,0.068103,0.08525,0.09306,0.11239,0.115727,0.118172,0.104635,353,1.0,49.6089,82.7432,UNCERTAIN,high_slope_variation
3045,827.0,0.516875,0.589,1.08,674.8681983071342,2117.8476420798065,7470.691051995163,28603.79504232165,29.5629,658,2100,694,2139,8.9544,5.9049,27.569,6.8009,3.2145,-2198.1661,1.0,1.0,0.0,827.0,,,,0.0,0.0,0.076066,0.07623,0.015866,1.0,1.0,-0.001452,-0.000391,0.004071,0.000133,0.003061,0.004274,-0.024882,0.003121,827,1.0,40.2924,84.9679,UNCERTAIN,high_slope_variation
3089,672.0,0.42,0.4736,1.3,683.7916666666666,1838.2083333333333,479.7083333333285,28380.708333333336,28.3843,668,1816,701,1859,12.8676,5.4795,28.8436,11.3986,4.3897,-613.4034,1.0,0.15,0.312,672.0,,,,0.0,0.0,0.090008,0.08705,0.024566,1.0,1.0,0.006295,0.00168,0.001048,-0.000793,-5.7e-05,0.030088,-0.000758,0.007311,672,1.0,49.6089,82.7432,UNCERTAIN,high_slope_variation
3097,495.0,0.309375,0.5249,1.78,681.1878787878788,2232.676767676768,10341.419191919194,28445.80303030303,30.267,670,2214,693,2255,9.8166,6.0145,27.5055,6.5115,2.7676,-2132.2801,1.0,1.0,0.0,495.0,,,,0.0,0.0,0.098395,0.092953,0.042414,1.0,1.0,0.001999,0.000395,0.004108,0.000458,0.006265,0.001278,0.000917,0.000942,495,1.0,40.2924,84.9679,UNCERTAIN,high_slope_variation
3127,857.0,0.535625,0.318,1.12,696.0898483080514,2566.4399066511087,18685.49766627772,28073.253792298718,33.7231,673,2539,722,2594,10.1814,4.9123,24.8054,9.2012,4.181,-990.2941,1.0,0.2107,0.3838,857.0,0.194645,0.188387,0.038872,1.0,1.0,0.09468,0.092591,0.040309,1.0,1.0,0.000506,-0.001033,-0.000139,0.002075,2.2e-05,0.004935,-0.013381,-0.013576,857,1.0,-8.8513,82.0245,UNCERTAIN,high_shadow_variation
3173,811.0,0.506875,0.493,1.34,693.6263871763256,2100.214549938348,7029.863748458694,28134.840320591866,28.9994,670,2085,717,2120,9.3792,5.2352,27.4063,7.5524,3.0019,-2182.3933,1.0,1.0,0.0,811.0,,,,0.0,0.0,0.066093,0.06745,0.011009,1.0,1.0,0.004852,-7.6e-05,0.002021,0.001183,0.002769,-0.002467,-0.005421,-0.004176,811,1.0,40.2924,84.9679,UNCERTAIN,high_slope_variation
3229,325.0,0.203125,0.625,1.3,711.3753846153846,784.28,-25868.5,27691.115384615383,37.8936,698,776,724,796,5.742,2.6136,15.6051,4.9174,1.6116,-1124.6731,1.0,0.6956,0.4173,325.0,0.422688,0.425855,0.056452,0.08,0.08,0.08728,0.086355,0.009763,1.0,1.0,0.001704,0.001954,-0.001322,0.002157,-0.002213,-0.003007,-0.000322,-0.002138,325,1.0,80.591,99.4056,UNCERTAIN,high_shadow_variation
3234,292.0,0.1825,0.632,1.05,697.5102739726027,2212.2602739726026,9831.00684931506,28037.74315068493,29.711,687,2202,708,2224,8.386,5.2441,28.9332,5.4418,1.7021,-2143.4908,1.0,1.0,0.0,292.0,,,,0.0,0.0,0.06475,0.064378,0.009964,1.0,1.0,0.005606,0.000606,0.001785,0.000801,0.004866,0.000625,0.002904,0.003721,292,1.0,40.2924,84.9679,UNCERTAIN,high_slope_variation
3239,260.0,0.1625,0.5882,1.53,706.5384615384615,770.2346153846154,-26219.634615384617,27812.03846153846,38.222,695,762,721,779,11.5002,4.3225,22.9164,9.8102,3.1569,-1153.9526,1.0,0.4948,0.4563,260.0,0.370905,0.366418,0.057266,0.807692,0.807692,0.080439,0.081679,0.008574,1.0,1.0,0.001193,0.001515,-0.001785,-0.000138,-0.006153,-0.005025,-0.000906,-0.005548,260,1.0,80.591,99.4056,UNCERTAIN,high_shadow_variation
3321,180.0,0.1125,0.5921,1.19,718.2888888888889,2346.972222222222,13198.805555555557,27518.277777777777,30.5197,708,2339,727,2355,6.6245,5.2043,25.3671,4.9307,2.0235,-2120.9453,1.0,1.0,0.0,180.0,,,,0.0,0.0,0.065696,0.063859,0.012287,1.0,1.0,0.000819,-0.003771,-0.000919,0.000186,0.002969,-0.00876,-0.016744,-0.025368,180,1.0,40.2924,84.9679,UNCERTAIN,high_slope_variation
3406,138.0,0.08625,0.5391,1.0,728.2028985507246,1425.123188405797,-9847.420289855072,27270.427536231884,28.9933,720,1416,736,1432,5.4786,6.0644,25.9538,4.4615,3.1142,-3531.4385,1.0,1.0,0.0,138.0,0.162304,0.160785,0.024839,1.0,1.0,0.084002,0.08405,0.004288,1.0,1.0,0.00375,0.00189,0.002817,0.000347,0.004578,0.001581,0.001149,0.003125,138,1.0,-31.9971,79.6277,UNCERTAIN,high_slope_variation
3423,1041.0,0.650625,0.4086,1.06,742.0509125840538,688.0701248799231,-28273.746878001923,26924.227185398657,39.0418,716,664,768,713,9.7489,5.7695,27.4249,8.5195,4.9706,-1683.0717,1.0,1.0,0.0,1041.0,0.26268,0.250871,0.064643,1.0,1.0,0.011235,0.010284,0.005762,1.0,1.0,0.004174,0.002231,0.000738,0.001589,-0.000236,0.00515,-0.004358,-0.008111,1041,1.0,80.591,99.4056,UNCERTAIN,high_slope_variation
3436,980.0,0.6125,0.4649,1.82,731.6704081632653,762.665306122449,-26408.867346938776,27183.73979591837,37.8989,697,748,759,782,11.7102,5.5681,28.5092,9.8669,3.8672,-1223.434,1.0,0.8739,0.3131,980.0,0.299254,0.289947,0.050495,0.39898,0.39898,0.076415,0.075739,0.009436,1.0,1.0,0.002713,0.00274,0.000687,0.001401,-0.000406,0.003506,-0.003793,-0.000307,980,1.0,80.591,99.4056,UNCERTAIN,high_slope_variation
3498,465.0,0.290625,0.511,1.35,746.0215053763441,2490.72688172043,16792.672043010745,26824.9623655914,31.6475,727,2477,762,2503,12.1614,6.41,26.3887,10.8926,5.7595,-658.458,1.0,0.0237,0.1275,465.0,,,,0.0,0.0,0.053616,0.047773,0.018311,1.0,1.0,0.002749,0.000829,0.001793,0.001383,0.002398,-0.006116,-0.004608,-0.008115,465,1.0,-8.8513,82.0245,UNCERTAIN,high_slope_variation
3628,183.0,0.114375,0.4973,1.44,755.6284153005464,2725.3169398907103,22657.42349726775,26584.789617486334,34.93,746,2717,769,2733,8.7338,3.8839,17.3236,8.5206,3.5367,-2510.7224,1.0,0.3185,0.44,183.0,0.579204,0.579694,0.093495,1.0,1.0,0.174,0.187417,0.037233,1.0,1.0,0.005387,0.006996,0.016148,0.008752,0.012677,0.012714,0.0093,0.004256,183,1.0,-8.8513,82.0245,UNCERTAIN,high_shadow_variation
3673,386.0,0.24125,0.6266,1.27,768.5466321243523,399.4145077720207,-35490.13730569948,26261.834196891192,44.1494,757,385,779,413,8.86,4.9773,23.2065,7.6405,4.002,960.603,1.0,0.2869,0.4167,386.0,0.297978,0.308838,0.082561,1.0,1.0,0.092513,0.08365,0.036248,1.0,1.0,0.035921,0.026497,0.0288,0.032214,0.038717,0.040655,0.037708,0.03941,386,1.0,87.8469,114.4256,UNCERTAIN,high_shadow_variation
3820,1097.0,0.685625,0.5678,1.1,789.5077484047403,1814.8887876025524,-103.28030993619176,25737.806289881493,25.7375,769,1791,815,1833,13.1446,5.8816,28.3822,11.573,4.6224,-730.0777,1.0,0.1501,0.3238,1097.0,,,,0.0,0.0,0.056582,0.055447,0.007374,1.0,1.0,0.078192,0.091554,0.125695,0.132872,0.158798,0.145133,0.160351,0.160723,1097,1.0,49.6089,82.7432,UNCERTAIN,high_slope_variation
3830,1817.0,1.135625,0.3889,1.14,766.6152999449642,2023.9939460649423,5124.348651623557,26310.11750137589,26.8041,736,1990,800,2063,14.4516,5.4263,29.8683,12.7533,4.3317,-1542.4773,1.0,1.0,0.0,1817.0,,,,0.0,0.0,0.052876,0.05218,0.00671,0.988993,0.988993,0.003375,0.002607,0.00238,0.002969,0.004906,-0.000838,-0.00539,-0.007277,1817,1.0,40.2924,84.9679,UNCERTAIN,high_slope_variation
3836,487.0,0.304375,0.4134,1.23,798.9774127310062,1930.977412731006,2798.935318275151,25501.064681724845,25.6538,783,1915,821,1946,8.8632,5.5093,29.8763,6.4439,3.0756,-1645.2398,1.0,1.0,0.0,487.0,,,,0.0,0.0,0.061585,0.061849,0.008769,1.0,1.0,0.007621,0.001379,0.002286,0.000811,-0.000929,-0.003225,-0.006646,-0.005729,487,1.0,49.6089,82.7432,UNCERTAIN,high_slope_variation
3857,324.0,0.2025,0.5,1.12,792.4320987654321,2249.043209876543,10750.580246913582,25664.6975308642,27.8251,780,2237,807,2261,11.1468,5.4912,25.6296,8.5365,2.5155,-2088.6893,1.0,1.0,0.0,324.0,,,,0.0,0.0,0.028857,0.029029,0.002057,1.0,1.0,0.003286,-0.000453,0.00254,0.002813,0.001207,0.004296,-0.007114,-0.006133,324,1.0,40.2924,84.9679,UNCERTAIN,high_slope_variation
3934,374.0,0.23375,0.4359,1.27,812.1764705882352,2533.5026737967914,17862.066844919784,25171.08823529412,30.8647,794,2522,827,2548,10.2729,3.8516,18.1309,9.0563,3.2408,-945.0195,1.0,0.7358,0.4261,374.0,,,,0.0,0.0,0.037908,0.035998,0.007863,1.0,1.0,-8.1e-05,0.002013,-0.001228,-0.00083,0.004246,-0.007308,-0.00368,0.000392,374,1.0,33.734,87.2227,UNCERTAIN,high_shadow_variation
3942,1251.0,0.781875,0.6212,1.39,791.1710631494805,724.6930455635492,-27358.173860911276,25696.22342126299,37.5328,767,706,820,744,10.1664,5.2379,27.729,8.8614,4.357,-1366.756,1.0,0.5606,0.4659,1251.0,0.327473,0.320829,0.081417,0.438849,0.438849,0.084576,0.081629,0.015513,1.0,1.0,0.009115,0.002295,0.002415,0.001102,0.004956,0.000703,-0.001813,-0.0035,1251,1.0,80.591,99.4056,UNCERTAIN,high_slope_variation; high_shadow_variation
4013,287.0,0.179375,0.4783,1.04,805.602787456446,1957.644599303136,3465.6149825784014,25335.43031358885,25.5709,794,1946,818,1971,4.1364,2.2788,12.8784,3.3654,1.44,-1648.5666,1.0,1.0,0.0,287.0,,,,0.0,0.0,0.051961,0.051961,0.0,0.003484,0.003484,0.007618,0.000829,0.001503,0.001516,-0.003298,0.001446,-0.011175,-0.005802,287,1.0,33.7027,75.9158,UNCERTAIN,no_radar_coverage
4064,217.0,0.135625,0.5711,1.05,812.7649769585254,1966.6820276497697,3691.5506912442434,25156.375576036862,25.4254,804,1957,823,1977,4.2062,2.9091,17.443,3.272,2.6925,-1650.2146,1.0,1.0,0.0,217.0,,,,0.0,0.0,,,,0.0,0.0,0.007775,-0.002875,-0.000136,0.001112,-0.003465,0.00671,-0.010695,-0.003246,217,1.0,33.7027,75.9158,UNCERTAIN,no_radar_coverage
4065,1561.0,0.975625,0.6107,1.97,846.9333760409994,1977.0365150544524,3950.412876361312,24302.16559897501,24.6207,814,1960,885,1996,7.5321,4.1676,27.7947,6.2841,3.0436,-1614.693,1.0,1.0,0.0,1561.0,,,,0.0,0.0,,,,0.0,0.0,0.006365,0.001064,0.002999,0.001275,0.001506,0.001653,-0.003866,-0.000267,1561,1.0,33.7027,75.9158,UNCERTAIN,no_radar_coverage
4125,391.0,0.244375,0.6109,1.6,821.0588235294117,1815.1815856777491,-95.96035805626887,24949.029411764703,24.9487,805,1807,837,1827,9.7733,5.3002,22.5556,8.8617,4.6186,-742.448,1.0,0.1164,0.2769,391.0,,,,0.0,0.0,0.048154,0.044216,0.009509,1.0,1.0,0.075812,0.078003,0.109411,0.115314,0.139183,0.139859,0.135447,0.147874,391,1.0,33.7027,75.9158,UNCERTAIN,high_slope_variation
4219,395.0,0.246875,0.6077,1.04,843.8126582278481,1998.129113924051,4477.727848101269,24380.1835443038,24.7876,832,1986,857,2012,8.303,4.1961,19.6371,7.2734,2.7576,-1581.6512,1.0,1.0,0.0,395.0,,,,0.0,0.0,,,,0.0,0.0,0.004144,0.000695,0.0032,0.000247,-0.000394,-0.002398,-0.005198,-0.005731,395,1.0,33.7027,75.9158,UNCERTAIN,no_radar_coverage
4257,398.0,0.24875,0.5528,1.8,842.1105527638191,1818.608040201005,-10.298994974873494,24422.73618090452,24.4222,822,1809,858,1829,11.4963,5.1194,23.7692,10.3147,4.3099,-752.0671,1.0,0.0487,0.1764,398.0,,,,0.0,0.0,0.043629,0.043702,0.003571,1.0,1.0,0.033556,0.025658,0.041859,0.037717,0.051484,0.052713,0.051499,0.046487,398,1.0,33.7027,75.9158,UNCERTAIN,high_slope_variation
4317,170.0,0.10625,0.6641,1.0,853.1,1505.5647058823529,-7836.382352941175,24148.0,25.3871,846,1498,862,1514,8.6388,6.6559,26.0849,6.6387,3.1184,-3058.523,1.0,0.9551,0.1813,170.0,0.314595,0.290702,0.09705,1.0,1.0,0.038522,0.038524,0.001775,1.0,1.0,0.007176,0.003457,0.006863,0.006764,0.00791,0.010511,0.011096,0.0048,170,1.0,-19.4926,68.1002,UNCERTAIN,high_slope_variation
4332,162.0,0.10125,0.609,1.36,853.5123456790124,1563.8641975308642,-6378.895061728392,24137.69135802469,24.9657,845,1557,864,1571,7.3713,5.1185,20.7562,7.0358,4.8736,-2975.8084,1.0,1.0,0.0,162.0,0.310299,0.241653,0.150761,1.0,1.0,0.067708,0.063812,0.013023,1.0,1.0,0.003904,0.003408,0.004801,0.003916,0.006574,0.006651,0.006655,0.006044,162,1.0,-19.4926,68.1002,UNCERTAIN,high_slope_variation
4396,506.0,0.31625,0.5628,1.07,857.2213438735178,2461.438735177865,16060.46837944664,24044.966403162056,28.9152,844,2447,873,2478,15.2072,4.5094,27.5974,13.6062,3.5475,-1199.1949,1.0,0.818,0.3505,506.0,,,,0.0,0.0,0.070802,0.066293,0.02735,1.0,1.0,0.028276,0.028927,0.032621,0.036257,0.044188,0.045401,0.041423,0.049741,506,1.0,33.734,87.2227,UNCERTAIN,high_shadow_variation
4462,159.0,0.099375,0.6625,1.07,859.6037735849056,2000.1572327044023,4528.43081761006,23985.40566037736,24.4087,852,1993,868,2008,11.1549,3.9642,22.7618,10.1481,3.289,-1529.4181,1.0,1.0,0.0,159.0,,,,0.0,0.0,,,,0.0,0.0,0.010445,0.00906,0.007821,0.00362,0.007581,0.008485,0.003444,-0.002391,159,1.0,53.7768,91.9349,UNCERTAIN,no_radar_coverage
4607,190.0,0.11875,0.5882,1.12,884.2210526315789,2260.863157894737,11046.078947368427,23369.973684210527,25.8488,877,2253,894,2272,10.9505,6.9513,28.349,9.9827,6.3034,-1321.0821,1.0,0.7891,0.3731,190.0,,,,0.0,0.0,,,,0.0,0.0,-0.000411,0.004501,-0.000288,0.000134,0.002639,-0.000112,0.001951,0.006608,190,1.0,53.7768,91.9349,UNCERTAIN,high_slope_variation; high_shadow_variation; no_radar_coverage
4632,241.0,0.150625,0.4184,1.78,878.7261410788382,2254.365145228216,10883.628630705389,23507.346473029047,25.9044,872,2242,890,2274,11.7417,4.0518,22.0068,10.771,3.3365,-1309.5539,1.0,0.1346,0.3057,241.0,,,,0.0,0.0,,,,0.0,0.0,-0.000554,0.00499,9.2e-05,0.000201,0.001855,0.000191,0.002083,0.008712,241,1.0,53.7768,91.9349,UNCERTAIN,no_radar_coverage
4653,1037.0,0.648125,0.3987,1.0,898.9267116682738,2352.382835101253,13334.07087753134,23002.332208293155,26.5875,877,2332,928,2383,11.5477,4.7104,27.6769,10.1163,3.5783,-1225.9804,1.0,0.2946,0.4181,1037.0,,,,0.0,0.0,0.220988,0.205102,0.223937,0.747348,0.747348,-0.00235,0.001451,0.001512,0.001181,0.000912,-0.004362,-0.004616,-0.004908,1037,1.0,53.7768,91.9349,UNCERTAIN,high_shadow_variation
4662,349.0,0.218125,0.5875,1.23,884.2808022922636,1130.810888252149,-17205.227793696275,23368.47994269341,29.0184,874,1117,896,1144,15.0813,6.3101,26.5998,12.5829,4.8689,-2554.0124,1.0,0.9207,0.258,349.0,,,,0.0,0.0,0.036789,0.036528,0.003253,1.0,1.0,-6.8e-05,-0.001045,0.00107,-0.001965,0.002122,-0.003826,-0.000717,-0.003062,349,1.0,-14.3965,65.3367,UNCERTAIN,high_slope_variation
4686,486.0,0.30375,0.6532,1.29,895.0041152263375,1678.2777777777778,-3518.5555555555547,23100.397119341564,23.3663,883,1663,907,1694,18.3715,3.8802,27.359,16.579,2.6064,-1693.5909,1.0,0.1759,0.3598,486.0,0.427476,0.421634,0.082854,1.0,1.0,0.044973,0.044444,0.005393,1.0,1.0,0.001043,0.001449,-0.000405,0.000834,0.001744,0.002596,0.000684,-0.000638,486,1.0,33.7027,75.9158,UNCERTAIN,high_shadow_variation
4693,487.0,0.304375,0.4831,1.29,892.6447638603696,1703.7597535934292,-2881.5061601642665,23159.38090349076,23.3374,878,1689,906,1725,13.8984,3.3361,24.8969,12.5053,2.4049,-1546.4973,1.0,0.5007,0.475,487.0,0.391441,0.380537,0.090402,1.0,1.0,0.042524,0.042193,0.004249,1.0,1.0,0.001747,0.001452,-6.4e-05,0.000691,0.000559,0.001809,0.000258,-0.000634,487,1.0,33.7027,75.9158,UNCERTAIN,high_shadow_variation
4745,530.0,0.33125,0.3943,1.31,915.4792452830188,1039.8603773584905,-19478.990566037737,22588.51886792453,29.8267,897,1022,929,1064,14.3112,5.1494,28.3807,12.7167,4.0689,-2730.9156,1.0,1.0,0.0,530.0,,,,0.0,0.0,0.034852,0.034787,0.001981,1.0,1.0,0.00231,0.00343,-0.00183,0.000532,-0.000307,-0.003846,-0.002045,-0.003164,530,1.0,-14.3965,65.3367,UNCERTAIN,high_slope_variation
4761,401.0,0.250625,0.4284,1.62,909.0,2611.049875311721,19800.74688279302,22750.5,30.1604,891,2599,930,2623,11.9235,4.2231,24.8693,10.8431,2.7923,-1273.806,1.0,0.6161,0.4377,401.0,,,,0.0,0.0,0.05435,0.050962,0.013045,1.0,1.0,-0.000509,-0.001332,0.002721,0.001216,0.002729,-0.001264,-0.002428,-0.001347,401,1.0,33.734,87.2227,UNCERTAIN,high_shadow_variation
4803,187.0,0.116875,0.6471,1.0,902.6844919786096,1115.7860962566845,-17580.84759358289,22908.38770053476,28.8763,895,1108,912,1125,8.0749,3.3142,15.2589,6.7531,2.1358,-2487.4535,1.0,0.6233,0.4469,187.0,,,,0.0,0.0,0.035261,0.034974,0.002048,1.0,1.0,0.000447,0.004347,-0.000299,-0.001843,-0.002328,-0.00764,-0.00516,-0.000877,187,1.0,-14.3965,65.3367,UNCERTAIN,high_shadow_variation
4828,572.0,0.3575,0.4889,1.3,903.2097902097902,1132.7657342657342,-17156.356643356645,22895.255244755244,28.6093,885,1120,924,1150,10.6087,4.4214,25.0501,8.898,3.3119,-2550.5048,1.0,0.3799,0.441,572.0,0.17935,0.18512,0.040189,0.111888,0.111888,0.034586,0.033992,0.002388,1.0,1.0,0.000939,0.003379,0.000417,-0.001206,0.000362,-0.003357,-0.002955,0.002366,572,1.0,-14.3965,65.3367,UNCERTAIN,high_shadow_variation
4934,398.0,0.24875,0.4901,1.04,925.21608040201,921.9798994974874,-22426.002512562816,22345.097989949747,31.6573,912,910,940,939,6.7532,5.0361,23.9728,5.3611,3.1984,-2854.6646,1.0,1.0,0.0,398.0,,,,0.0,0.0,0.031801,0.03222,0.00265,1.0,1.0,0.00167,0.003812,0.000389,-0.000587,0.000445,-0.001125,-0.002503,-0.001528,398,1.0,-14.3965,65.3367,UNCERTAIN,high_slope_variation
4950,550.0,0.34375,0.6824,1.19,920.2854545454544,2627.990909090909,20224.27272727272,22468.36363636364,30.2299,905,2616,936,2642,11.4507,5.0206,25.6322,9.719,3.6666,-1356.9333,1.0,0.3893,0.4542,550.0,0.211193,0.20343,0.039155,0.105455,0.105455,0.058825,0.05794,0.009858,1.0,1.0,0.00216,-0.000153,0.001848,0.000665,0.008656,0.002577,0.001294,0.005518,550,1.0,33.734,87.2227,UNCERTAIN,high_slope_variation; high_shadow_variation
4954,298.0,0.18625,0.5889,1.05,936.6308724832214,978.1275167785236,-21022.31208053691,22059.728187919463,30.4717,927,967,950,989,7.4739,5.1458,27.7771,5.8923,2.2455,-2886.9165,1.0,1.0,0.0,298.0,,,,0.0,0.0,0.028516,0.028181,0.002095,1.0,1.0,0.00371,0.00356,-0.001789,0.001055,0.002094,0.00124,-0.000173,0.000241,298,1.0,-14.3965,65.3367,UNCERTAIN,high_slope_variation
