region_id,geo_x,geo_y,area_km2,dfsar_cpr_mean,dfsar_cpr_median,dfsar_cpr_std,dfsar_valid_pct,dfsar_cov_mean,dfsar_valid,dfsar_cpr_class,minirf_s1_log_mean,minirf_s1_log_median,minirf_s1_log_std,minirf_valid_pct,minirf_cov_mean,minirf_valid,radar_flag
3520,-9734.6642228739,26820.66129032258,0.42625,0.203895,0.192466,0.047866,1.0,1.0,True,normal_low,0.084922,0.082628,0.012294,1.0,1.0,True,BOTH
3546,9664.142857142862,26673.80357142857,0.175,,,,0.0,0.0,False,no_data,0.033057,0.032465,0.002584,1.0,1.0,True,S1_ONLY
3598,10089.597856477165,26879.623951537746,0.670625,,,,0.0,0.0,False,no_data,0.035474,0.032984,0.008039,1.0,1.0,True,S1_ONLY
3599,10674.106299212595,26572.80971128609,0.238125,,,,0.0,0.0,False,no_data,0.033032,0.032923,0.002354,1.0,1.0,True,S1_ONLY
3637,10314.32371794872,25992.08653846154,0.39,,,,0.0,0.0,False,no_data,0.029987,0.029721,0.002879,0.998397,0.998397,True,S1_ONLY
3655,-11534.230158730155,26199.139455782315,0.275625,0.252676,0.246641,0.047321,1.0,1.0,True,normal_low,0.090353,0.083023,0.030611,1.0,1.0,True,BOTH
3674,-27429.69580419581,26303.996503496503,0.089375,0.355825,0.349353,0.063697,1.0,1.0,True,normal_low,0.068629,0.068678,0.006905,1.0,1.0,True,BOTH
3715,9943.17283950618,25957.5987654321,0.10125,,,,0.0,0.0,False,no_data,0.029819,0.029482,0.002278,1.0,1.0,True,S1_ONLY
3721,9649.90849673203,26118.22875816993,0.19125,,,,0.0,0.0,False,no_data,0.029068,0.027738,0.003659,0.986928,0.986928,True,S1_ONLY
3733,-14417.111842105269,26044.08552631579,0.285,,,,0.0,0.0,False,no_data,0.072363,0.072541,0.013871,1.0,1.0,True,S1_ONLY
3750,11165.94591611479,26050.08609271523,0.56625,,,,0.0,0.0,False,no_data,0.033233,0.032842,0.003289,1.0,1.0,True,S1_ONLY
3758,5925.816779533488,26372.30210684725,0.830625,,,,0.0,0.0,False,no_data,0.041949,0.040577,0.008587,1.0,1.0,True,S1_ONLY
3807,-12811.580586080585,25693.54029304029,0.170625,,,,0.0,0.0,False,no_data,0.062633,0.062834,0.005529,1.0,1.0,True,S1_ONLY
3897,2305.959330143545,25514.25598086125,0.130625,,,,0.0,0.0,False,no_data,0.071258,0.070874,0.005464,1.0,1.0,True,S1_ONLY
3898,3149.150837988825,25595.82122905028,0.22375,,,,0.0,0.0,False,no_data,0.061829,0.061376,0.00647,0.600559,0.600559,True,S1_ONLY
3928,-12644.947608200457,25076.78132118451,0.54875,0.219213,0.214631,0.044031,0.158314,0.158314,True,normal_low,0.054376,0.053921,0.004679,1.0,1.0,True,BOTH
3932,2594.115384615383,25364.73076923077,0.08125,,,,0.0,0.0,False,no_data,0.059536,0.059278,0.006133,1.0,1.0,True,S1_ONLY
3939,7899.261146496814,25231.7898089172,0.19625,,,,0.0,0.0,False,no_data,0.03209,0.031662,0.003179,1.0,1.0,True,S1_ONLY
3953,-11211.678168459724,24998.92561007609,2.381875,0.247558,0.240139,0.057121,0.784833,0.784833,True,normal_low,0.054153,0.05236,0.009105,1.0,1.0,True,BOTH
3959,-20136.791866028707,25384.47129186603,0.653125,,,,0.0,0.0,False,no_data,0.074894,0.077183,0.016045,1.0,1.0,True,S1_ONLY
3982,-12966.240740740735,25367.35185185185,0.084375,,,,0.0,0.0,False,no_data,0.054482,0.053949,0.003244,1.0,1.0,True,S1_ONLY
4017,-27960.27859778598,25286.33948339484,0.33875,0.250472,0.22977,0.07988,0.898524,0.898524,True,normal_low,0.026146,0.01055,0.030979,1.0,1.0,True,BOTH
4056,-11895.623966942148,24693.64049586777,0.378125,0.250612,0.242694,0.050571,0.824793,0.824793,True,normal_low,0.052932,0.051516,0.006215,1.0,1.0,True,BOTH
4071,-12890.54424778761,24629.349557522124,0.353125,0.364601,0.338716,0.140639,0.39469,0.39469,True,normal_low,0.051239,0.050062,0.005281,1.0,1.0,True,BOTH
4072,-1836.502178649236,24997.722222222223,0.286875,,,,0.0,0.0,False,no_data,0.04458,0.04418,0.003747,1.0,1.0,True,S1_ONLY
4074,2046.6774193548408,25141.89784946237,0.11625,,,,0.0,0.0,False,no_data,0.064513,0.063764,0.006717,1.0,1.0,True,S1_ONLY
4092,8211.107142857145,24821.92857142857,0.0875,,,,0.0,0.0,False,no_data,0.033694,0.034111,0.002346,0.978571,0.978571,True,S1_ONLY
4134,-9239.360369609858,24892.132443531827,0.304375,0.259355,0.256591,0.052699,1.0,1.0,True,normal_low,0.059348,0.05865,0.005429,1.0,1.0,True,BOTH
4164,-12730.39864864865,24697.29054054054,0.0925,0.197206,0.197206,0.00686,0.013514,0.013514,False,normal_low,0.054052,0.054878,0.003463,1.0,1.0,True,S1_ONLY
4174,-6571.971774193546,24725.09677419355,1.085,0.287788,0.275665,0.074468,1.0,1.0,True,normal_low,0.054137,0.05344,0.008331,1.0,1.0,True,BOTH
4194,-19394.6610738255,24661.40604026846,0.465625,,,,0.0,0.0,False,no_data,0.047521,0.047433,0.004793,1.0,1.0,True,S1_ONLY
4216,-32573.43388429752,24293.35123966942,0.378125,0.1856,0.180935,0.04919,1.0,1.0,True,normal_low,0.064983,0.058937,0.0216,1.0,1.0,True,BOTH
4227,17869.60309278351,24326.917525773195,0.12125,,,,0.0,0.0,False,no_data,0.057173,0.054348,0.022168,1.0,1.0,True,S1_ONLY
4232,3306.542910447766,24689.212686567163,0.335,,,,0.0,0.0,False,no_data,0.043435,0.044081,0.004316,0.233209,0.233209,True,S1_ONLY
4300,-12836.623110151188,24182.46544276458,0.289375,0.48723,0.468734,0.174191,0.794816,0.794816,True,normal_low,0.070405,0.061164,0.027179,1.0,1.0,True,BOTH
4315,-19414.439393939392,24235.65151515152,0.103125,,,,0.0,0.0,False,no_data,0.045249,0.045276,0.002846,1.0,1.0,True,S1_ONLY
4359,26302.378787878784,23945.80303030303,0.103125,0.202196,0.17939,0.070999,1.0,1.0,True,normal_low,0.030395,0.030515,0.005426,1.0,1.0,True,BOTH
4379,-11396.189655172411,24068.603448275862,0.090625,0.195714,0.196412,0.024724,1.0,1.0,True,normal_low,0.073271,0.07109,0.022651,1.0,1.0,True,BOTH
4387,-8168.253623188408,24150.13768115942,0.129375,0.323954,0.312546,0.087014,1.0,1.0,True,normal_low,0.041381,0.041276,0.00272,1.0,1.0,True,BOTH
4459,-11856.682795698922,23527.47132616488,0.871875,0.230075,0.216811,0.073312,1.0,1.0,True,normal_low,0.049978,0.045953,0.018997,1.0,1.0,True,BOTH
4490,-12208.294457274824,23932.45727482679,0.54125,0.258421,0.223859,0.117045,1.0,1.0,True,normal_low,0.075621,0.066182,0.036234,1.0,1.0,True,BOTH
4587,-17593.6592039801,23424.50497512438,0.125625,,,,0.0,0.0,False,no_data,0.038674,0.038788,0.002346,1.0,1.0,True,S1_ONLY
4593,-10392.52786377709,23517.760061919504,0.201875,0.23933,0.222636,0.068187,1.0,1.0,True,normal_low,0.04253,0.042715,0.003567,1.0,1.0,True,BOTH
4603,-10751.81578947368,23454.11842105264,0.095,0.261372,0.260291,0.038191,1.0,1.0,True,normal_low,0.037743,0.0373,0.00256,1.0,1.0,True,BOTH
4657,-22413.756606990624,22953.16410912191,0.733125,,,,0.0,0.0,False,no_data,0.032699,0.032866,0.002578,1.0,1.0,True,S1_ONLY
4681,-19759.30681818182,23178.767045454548,0.11,,,,0.0,0.0,False,no_data,0.037594,0.037491,0.003474,1.0,1.0,True,S1_ONLY
4701,-36593.97826086957,22982.565217391304,0.08625,0.187165,0.185852,0.026206,1.0,1.0,True,normal_low,0.046047,0.045899,0.005311,1.0,1.0,True,BOTH
4730,-36974.01973684211,23077.638157894737,0.095,0.192026,0.19142,0.021377,1.0,1.0,True,normal_low,0.038586,0.038575,0.003688,1.0,1.0,True,BOTH
4751,-18777.76781857452,22905.73758099352,0.57875,,,,0.0,0.0,False,no_data,0.036759,0.036691,0.003604,1.0,1.0,True,S1_ONLY
4798,-20340.04571927781,22622.13657542225,1.073125,,,,0.0,0.0,False,no_data,0.033229,0.033467,0.003151,1.0,1.0,True,S1_ONLY
4807,-18035.659362549803,22822.61155378486,0.156875,,,,0.0,0.0,False,no_data,0.037615,0.036274,0.00386,1.0,1.0,True,S1_ONLY
4821,-23876.07488207547,22956.853183962263,1.06,,,,0.0,0.0,False,no_data,0.038523,0.037768,0.004967,1.0,1.0,True,S1_ONLY
4823,-11115.18609865471,22752.293721973096,0.139375,0.195585,0.175996,0.064096,1.0,1.0,True,normal_low,0.034571,0.034635,0.002282,1.0,1.0,True,BOTH
4909,18324.5,22468.21186440678,0.184375,,,,0.0,0.0,False,no_data,0.056334,0.051737,0.012463,1.0,1.0,True,S1_ONLY
4921,-12300.08904109589,22725.70547945205,0.45625,0.256089,0.225793,0.102679,1.0,1.0,True,normal_low,0.03063,0.030635,0.002627,1.0,1.0,True,BOTH
4989,-23554.255364806868,22015.09227467811,0.145625,,,,0.0,0.0,False,no_data,0.032074,0.03161,0.001945,1.0,1.0,True,S1_ONLY
5000,2341.061938958708,21977.385098743267,0.348125,0.526269,0.439478,0.250369,1.0,1.0,True,typical,0.034274,0.033052,0.005071,0.987433,0.987433,True,BOTH
5042,18434.468354430384,21836.101265822785,0.79,,,,0.0,0.0,False,no_data,0.052129,0.050435,0.008478,1.0,1.0,True,S1_ONLY
5046,-22957.8,22071.5,0.15625,,,,0.0,0.0,False,no_data,0.031215,0.030923,0.002094,1.0,1.0,True,S1_ONLY
5057,-21347.75609756097,21898.823170731703,0.205,,,,0.0,0.0,False,no_data,0.03053,0.030468,0.001785,1.0,1.0,True,S1_ONLY
5066,-3201.5775862068986,21721.54885057472,0.435,0.300316,0.28411,0.115557,1.0,1.0,True,normal_low,0.032189,0.031901,0.002502,1.0,1.0,True,BOTH
5077,-21962.84265734266,22040.045454545456,0.446875,,,,0.0,0.0,False,no_data,0.030243,0.030296,0.001817,1.0,1.0,True,S1_ONLY
5082,17310.757309941517,21637.122807017546,0.21375,,,,0.0,0.0,False,no_data,0.061057,0.059467,0.015366,1.0,1.0,True,S1_ONLY
5099,21103.811091854423,21769.217504332755,0.72125,0.222646,0.217151,0.050179,0.891681,0.891681,True,normal_low,0.032466,0.031953,0.007143,1.0,1.0,True,BOTH
5103,-25589.62319644839,21803.7602663707,1.12625,,,,0.0,0.0,False,no_data,0.033061,0.031854,0.005703,0.847947,0.847947,True,S1_ONLY
5118,17799.724820143885,21605.22122302158,0.3475,,,,0.0,0.0,False,no_data,0.059546,0.058668,0.01374,1.0,1.0,True,S1_ONLY
5142,-22528.74427480916,21603.49890948745,0.573125,,,,0.0,0.0,False,no_data,0.028425,0.028294,0.002053,1.0,1.0,True,S1_ONLY
5146,18922.86488812392,21461.730636833046,0.363125,,,,0.0,0.0,False,no_data,0.045665,0.044138,0.008713,1.0,1.0,True,S1_ONLY
5147,21772.958149779734,21757.603524229075,0.28375,0.221259,0.219646,0.037073,1.0,1.0,True,normal_low,0.023924,0.023452,0.00339,1.0,1.0,True,BOTH
5157,15188.306179775282,21356.03370786517,1.1125,,,,0.0,0.0,False,no_data,0.05602,0.053096,0.017536,1.0,1.0,True,S1_ONLY
5167,19216.73684210526,21521.157894736843,0.11875,,,,0.0,0.0,False,no_data,0.041205,0.041087,0.004914,1.0,1.0,True,S1_ONLY
5184,-19993.914634146346,21410.378048780487,0.128125,,,,0.0,0.0,False,no_data,0.036227,0.035724,0.005336,1.0,1.0,True,S1_ONLY
5189,16867.44871794872,21092.05982905983,1.02375,,,,0.0,0.0,False,no_data,0.054418,0.052605,0.011498,1.0,1.0,True,S1_ONLY
5205,-23391.27075098814,21628.583003952568,0.790625,,,,0.0,0.0,False,no_data,0.028854,0.02866,0.002331,0.968379,0.968379,True,S1_ONLY
5217,-3296.6376404494367,21197.2345505618,0.445,0.211184,0.202999,0.050325,1.0,1.0,True,normal_low,0.029923,0.029833,0.002529,0.630618,0.630618,True,BOTH
5246,17733.755599472985,20897.502635046112,0.474375,,,,0.0,0.0,False,no_data,0.055324,0.052198,0.013599,1.0,1.0,True,S1_ONLY
5271,22106.16915052161,21343.756333830104,0.419375,0.201042,0.195357,0.037925,1.0,1.0,True,normal_low,0.026732,0.025919,0.005466,1.0,1.0,True,BOTH
5277,13362.981675392664,21159.924083769634,0.119375,,,,0.0,0.0,False,no_data,0.041227,0.029198,0.027438,1.0,1.0,True,S1_ONLY
5280,22623.90119760479,21272.80538922156,0.104375,0.202312,0.198031,0.038353,1.0,1.0,True,normal_low,0.026114,0.024532,0.006347,1.0,1.0,True,BOTH
5286,-21190.272727272728,21049.93181818182,0.1925,,,,0.0,0.0,False,no_data,0.027585,0.027248,0.002048,0.724026,0.724026,True,S1_ONLY
5290,18193.21859296482,21088.94221105528,0.124375,,,,0.0,0.0,False,no_data,0.049145,0.049249,0.006384,1.0,1.0,True,S1_ONLY
5320,19289.13934850052,20504.26163391934,2.4175,,,,0.0,0.0,False,no_data,0.046762,0.046013,0.01346,1.0,1.0,True,S1_ONLY
5349,19439.577989601392,20866.09792027729,0.360625,,,,0.0,0.0,False,no_data,0.05311,0.054482,0.014671,1.0,1.0,True,S1_ONLY
5354,-20297.74264705882,20870.26102941177,0.17,,,,0.0,0.0,False,no_data,0.028747,0.028535,0.001266,0.349265,0.349265,True,S1_ONLY
5360,-20696.41974752029,21485.39630297565,0.693125,,,,0.0,0.0,False,no_data,0.030389,0.029991,0.003627,0.950406,0.950406,True,S1_ONLY
5385,-14080.234281437122,20799.601796407187,0.835,0.264615,0.252998,0.062934,1.0,1.0,True,normal_low,0.029686,0.030126,0.00246,0.239521,0.239521,True,BOTH
5396,-2174.4549839228275,20500.5,0.194375,0.244307,0.234444,0.06461,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5401,-19208.394736842103,20968.30427631579,0.38,0.192386,0.191975,0.033186,0.439145,0.439145,True,normal_low,0.031868,0.031762,0.001576,0.580592,0.580592,True,BOTH
5404,19872.979729729726,21017.72972972973,0.0925,,,,0.0,0.0,False,no_data,0.040145,0.03832,0.008134,1.0,1.0,True,S1_ONLY
5431,-1576.4408602150506,20617.525089605737,0.34875,0.196785,0.193682,0.048276,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5509,15085.95104895105,20561.776223776225,0.17875,,,,0.0,0.0,False,no_data,0.058016,0.05755,0.015345,1.0,1.0,True,S1_ONLY
5519,-19669.15883306321,20137.75688816856,1.5425,0.253628,0.221204,0.092593,0.825365,0.825365,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5550,-22206.959380234504,20591.276800670017,1.4925,,,,0.0,0.0,False,no_data,0.026241,0.026359,0.002022,0.141122,0.141122,True,S1_ONLY
5555,-5058.434131736525,20173.70359281437,0.104375,0.180328,0.177369,0.030025,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5556,-2617.458256599137,20810.091774094537,1.018125,0.179108,0.172541,0.039889,1.0,1.0,True,normal_low,0.031402,0.030949,0.002899,0.341314,0.341314,True,BOTH
5580,-1741.537735849059,20252.85849056604,0.231875,0.186688,0.1786,0.04283,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5594,-2142.6409214092128,19974.82249322493,0.230625,0.226196,0.204378,0.054976,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5605,-523.4534005037785,20012.370277078087,0.49625,0.176778,0.171126,0.038901,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5637,12349.5,20110.83210332104,0.169375,0.358898,0.351777,0.051034,0.881919,0.881919,True,normal_low,0.034326,0.033379,0.005091,0.97786,0.97786,True,BOTH
5640,-18508.46338672769,20414.82494279176,1.365625,0.183879,0.180295,0.035876,0.835698,0.835698,True,normal_low,0.03032,0.030196,0.002027,0.246224,0.246224,True,BOTH
5677,-1514.457816377173,19794.2965260546,0.251875,0.180286,0.179484,0.03571,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5718,-6391.072033898301,19407.77905569008,1.0325,0.218603,0.194036,0.083223,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5728,-16778.491107518188,19559.857316087306,0.773125,0.190245,0.1842,0.037025,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5748,-1766.505291005291,19540.447089947087,0.118125,0.236156,0.22236,0.04454,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5751,16467.125,19577.78125,0.5,0.258497,0.2595,0.047365,0.00375,0.00375,False,normal_low,0.05631,0.05379,0.01493,1.0,1.0,True,S1_ONLY
5779,-18782.589552238805,19773.11194029851,0.209375,0.196708,0.193704,0.034044,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5792,-15354.53225806452,19819.13110008271,0.755625,0.198404,0.195213,0.03523,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5793,-5046.785714285717,19766.0,0.21875,0.178537,0.172273,0.035591,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5803,14811.9765478424,19253.267354596625,0.333125,0.237836,0.233134,0.047128,0.966229,0.966229,True,normal_low,0.053262,0.050539,0.011675,1.0,1.0,True,BOTH
5816,19772.791571753987,19503.689066059225,0.274375,,,,0.0,0.0,False,no_data,0.038756,0.038023,0.007353,1.0,1.0,True,S1_ONLY
5817,23713.607142857145,19540.85714285714,0.0875,0.213907,0.213391,0.03371,1.0,1.0,True,normal_low,0.019112,0.019163,0.001651,1.0,1.0,True,BOTH
5821,-14305.837078651684,19512.9531835206,0.166875,0.212641,0.201946,0.049128,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5841,-2685.4662162162203,19231.581081081084,0.0925,0.173122,0.165198,0.036533,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5853,23284.321428571435,18962.295112781954,0.3325,0.162081,0.153792,0.042833,1.0,1.0,True,normal_low,0.021128,0.020502,0.003584,1.0,1.0,True,BOTH
5859,-18714.42617449665,19401.674496644297,0.093125,0.21002,0.209243,0.024132,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5882,-15214.10824742268,19371.37628865979,0.303125,0.205656,0.200064,0.031209,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5897,20075.093824228024,19040.860253365005,0.789375,,,,0.0,0.0,False,no_data,0.03226,0.031097,0.007493,1.0,1.0,True,S1_ONLY
5911,-14720.41869918699,19214.863143631435,0.230625,0.182631,0.176357,0.032249,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5936,19098.7125984252,19361.32677165354,0.238125,,,,0.0,0.0,False,no_data,0.032317,0.032341,0.005744,1.0,1.0,True,S1_ONLY
5941,17425.44339622641,18985.22877358491,0.265,0.245574,0.245872,0.02718,0.431604,0.431604,True,normal_low,0.042427,0.04103,0.007056,1.0,1.0,True,BOTH
5944,-17480.973684210527,18908.605263157893,0.296875,0.170486,0.164102,0.034693,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5946,10731.401840490798,18944.64621676892,0.61125,0.428354,0.430912,0.106875,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
5948,16016.85880398671,19075.250830564783,0.188125,0.223798,0.218818,0.029541,0.920266,0.920266,True,normal_low,0.054914,0.053715,0.008951,1.0,1.0,True,BOTH
5949,18144.14285714285,19083.29220779221,0.1925,,,,0.0,0.0,False,no_data,0.037693,0.035108,0.009311,1.0,1.0,True,S1_ONLY
5954,17116.69653179191,19251.56936416185,0.540625,0.231638,0.225066,0.049683,0.198844,0.198844,True,normal_low,0.052347,0.050615,0.013476,1.0,1.0,True,BOTH
5979,13913.091269841265,19083.93253968254,0.1575,0.205486,0.198736,0.032063,1.0,1.0,True,normal_low,0.041545,0.042186,0.005686,1.0,1.0,True,BOTH
5999,-14078.307646356036,19092.58482676225,0.523125,0.175209,0.162723,0.049199,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6009,22844.086614173222,18948.82677165354,0.15875,0.17182,0.166763,0.035253,1.0,1.0,True,normal_low,0.032977,0.030754,0.010326,1.0,1.0,True,BOTH
6013,-5974.378364905286,18691.45214356929,0.626875,0.181886,0.177421,0.034993,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6019,17667.120232172478,18571.768656716416,0.376875,0.22632,0.219185,0.03818,0.864013,0.864013,True,normal_low,0.040023,0.037046,0.012754,1.0,1.0,True,BOTH
6032,17171.94525547445,18677.14233576642,0.085625,0.21633,0.211583,0.033182,1.0,1.0,True,normal_low,0.041988,0.039328,0.00855,1.0,1.0,True,BOTH
6037,-15716.225806451615,18838.0,0.58125,0.199635,0.19832,0.040732,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6038,15814.636054421768,18844.88775510204,0.091875,0.229051,0.226756,0.03772,1.0,1.0,True,normal_low,0.059256,0.05622,0.011995,1.0,1.0,True,BOTH
6039,19531.05515370705,18663.587703435805,0.69125,0.219838,0.212102,0.040571,0.314647,0.314647,True,normal_low,0.037808,0.036636,0.011166,1.0,1.0,True,BOTH
6060,14376.269662921346,18808.252808988767,0.55625,0.254311,0.248594,0.060144,1.0,1.0,True,normal_low,0.05604,0.049505,0.022022,1.0,1.0,True,BOTH
6061,15504.097989949754,18756.304020100502,0.621875,0.244792,0.241514,0.048485,1.0,1.0,True,normal_low,0.058423,0.056704,0.016592,1.0,1.0,True,BOTH
6083,11264.1875,18731.28125,0.1,0.417069,0.415308,0.056148,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6088,-16737.377828054297,18439.527149321264,0.414375,0.200289,0.198353,0.03453,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6120,22874.360879243177,18634.75153032833,1.123125,0.170755,0.163655,0.042586,0.991096,0.991096,True,normal_low,0.021018,0.020444,0.004067,0.942126,0.942126,True,BOTH
6128,18536.39740420272,18611.00679851669,0.505625,0.225805,0.217323,0.060092,0.778739,0.778739,True,normal_low,0.029657,0.029336,0.004432,1.0,1.0,True,BOTH
6147,16929.703349282296,18513.5980861244,0.26125,0.210243,0.204451,0.036071,1.0,1.0,True,normal_low,0.043537,0.043874,0.006845,1.0,1.0,True,BOTH
6172,4697.795454545456,18532.460227272724,0.11,0.288763,0.274089,0.072871,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6194,14925.163716814151,18422.513274336285,0.14125,0.228783,0.224354,0.037525,1.0,1.0,True,normal_low,0.064601,0.054105,0.034518,1.0,1.0,True,BOTH
6202,18051.63133640553,18291.168202764977,0.27125,0.249044,0.252125,0.037349,1.0,1.0,True,normal_low,0.035402,0.033232,0.009016,1.0,1.0,True,BOTH
6206,-5527.347575057735,18321.86258660508,0.270625,0.192561,0.186757,0.0378,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6209,22371.53125,18265.8125,0.1,0.151044,0.153266,0.02212,0.9875,0.9875,True,normal_low,0.0222,0.02204,0.003351,1.0,1.0,True,BOTH
6216,-4884.770270270266,18652.14864864865,0.578125,0.193695,0.190025,0.034424,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6227,-7412.444444444445,18375.5,0.3375,0.195996,0.194387,0.036471,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6239,24271.763313609463,18344.878698224853,0.21125,0.199774,0.180884,0.073779,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6243,-23757.527276930192,18350.96232085067,1.351875,0.183959,0.179569,0.041422,0.50208,0.50208,True,normal_low,0.040134,0.039194,0.00503,0.155802,0.155802,True,BOTH
6246,10939.267441860466,18409.8023255814,0.26875,0.3942,0.402459,0.08783,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6277,-5080.753807106601,17713.164974619285,0.615625,0.189449,0.187202,0.029477,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6291,-19167.91516966068,18225.000998004,0.313125,0.182021,0.180712,0.040308,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6292,-11815.685676392568,18261.640583554377,0.235625,0.224304,0.221008,0.038823,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6294,-6966.601694915255,18109.25706214689,0.110625,0.173031,0.168214,0.034267,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6308,14900.523890784983,18147.172354948805,0.183125,0.245254,0.241474,0.038941,1.0,1.0,True,normal_low,0.041506,0.03969,0.009032,1.0,1.0,True,BOTH
6314,-6499.294642857145,17578.714285714283,1.05,0.165188,0.162323,0.031139,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6318,10392.555555555557,18060.222222222223,0.10125,0.404951,0.405031,0.093923,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6329,-10268.244807121664,18372.280415430265,1.053125,0.206268,0.201892,0.043132,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
6355,-5676.504823151125,17793.10450160772,0.38875,0.164676,0.162279,0.024201,1.0,1.0,True,normal_low,,,,0.0,0.0,False,CPR_ONLY
