region_id,area_km2,geo_x,geo_y,m3_valid_pct,BD1000,BD2000,OH_SPECTRAL_INDICATOR,ICE_SPECTRAL_INDICATOR,BD1000_norm,BD2000_norm,OH_SPECTRAL_INDICATOR_norm,ICE_SPECTRAL_INDICATOR_norm,n_valid_m3_indices,Science_Score
25998,0.214375,-1139.6399416909626,-42710.28717201165,1.0,-0.056588,0.2,0.543326,,0.0,0.028342,0.055346,,3,0.019505
26006,0.13125,-3100.023809523809,-42696.5238095238,1.0,0.059124,0.09566,0.228694,,0.004145,0.013556,0.023296,,3,0.009364
26015,0.20875,-4351.922155688626,-42759.00598802396,1.0,,,,,,,,,0,0.0
26042,0.285,-4122.539473684206,-43214.41228070176,1.0,,,0.539952,,,,0.055002,,1,0.01375
26050,0.416875,-7040.4925037481225,-43295.227136431786,1.0,,,0.647001,,,,0.065907,,1,0.016477
26061,0.301875,-1510.5414078674949,-43250.1728778468,1.0,0.153869,0.335652,0.287413,-1.053383,0.010788,0.047565,0.029277,0.0,4,0.01899
26068,0.095,-5093.427631578947,-43395.55263157895,1.0,,,0.646251,,,,0.065831,,1,0.016458
26070,0.320625,-4789.0477582846,-43142.48245614035,1.0,,,0.783572,,,,0.079819,,1,0.019955
26076,0.326875,-1164.7925430210307,-43498.9741873805,1.0,-1.569061,0.413943,-0.390805,0.050876,0.0,0.058659,0.0,0.002292,4,0.012534
26088,0.2,-4510.65625,-43488.5625,1.0,,,-0.546481,-0.776704,,,0.0,0.0,2,0.0
26089,0.143125,-4963.054585152837,-43720.89737991267,1.0,,,,-0.050494,,,,0.0,1,0.0
26099,0.290625,4111.005376344088,-43873.10215053764,1.0,-0.153898,-0.421077,0.293132,0.048335,0.0,0.0,0.02986,0.002177,4,0.008227
26102,0.135625,-783.7949308755778,-43782.6797235023,1.0,,,,,,,,,0,0.0
26104,0.10625,-1777.705882352937,-43839.79411764706,1.0,-1.20718,-1.027913,-0.775302,-1.088315,0.0,0.0,0.0,0.0,4,0.0
26118,0.524375,-4580.654946364717,-44297.74195470799,1.0,,,,,,,,,0,0.0
26119,0.1125,-3006.1944444444453,-43908.38888888889,1.0,,-0.75,-0.1409,-0.144682,,0.0,0.0,0.0,3,0.0
26126,0.12,-2519.640625,-43867.72916666666,1.0,-1.759414,-0.573348,0.032882,-0.345411,0.0,0.0,0.00335,0.0,4,0.000838
26131,0.1475,-455.79661016949103,-44101.19491525424,1.0,,,,,,,,,0,0.0
26140,0.17375,-1148.2517985611485,-44217.03597122303,1.0,-0.583753,,0.904003,,0.0,,0.092086,,2,0.023022
26141,0.451875,-2566.267634854776,-44314.95643153526,1.0,0.251166,-0.894304,0.449821,-0.180352,0.01761,0.0,0.045821,0.0,4,0.014977
26145,0.74875,-4019.531719532555,-43997.66360601001,1.0,,,,,,,,,0,0.0
26146,0.20625,-1997.166666666664,-44200.25757575757,1.0,-0.04007,-0.933841,0.450303,-0.846667,0.0,0.0,0.04587,0.0,4,0.011468
26148,0.3525,-3479.843971631206,-44038.64007092199,1.0,,,-0.053035,-0.632821,,,0.0,0.0,2,0.0
26159,0.15375,-478.3455284552838,-44490.35365853658,1.0,,,2.964225,,,,0.301952,,1,0.075488
26162,0.20375,-5174.349693251534,-44294.74539877301,1.0,,,,,,,,,0,0.0
26164,0.155,-6278.120967741932,-44223.592741935485,1.0,,,,,,,,,0,0.0
26176,0.09375,-2878.5,-44605.0,1.0,0.125308,-1.530906,0.257625,0.980841,0.008786,0.0,0.026243,0.044184,4,0.023782
26187,0.15125,-3167.9586776859505,-44650.53305785124,1.0,-0.062074,,0.230577,1.114227,0.0,,0.023488,0.050193,3,0.02344
26191,0.6725,-970.713754646844,-44388.30111524163,1.0,,,0.171327,1.468258,,,0.017452,0.066141,2,0.027512
26193,0.49875,-1467.824561403504,-44581.23558897244,1.0,0.25922,,0.656158,1.589615,0.018175,,0.06684,0.071608,3,0.045408
26208,0.11625,-292.7043010752677,-44968.58602150538,0.8978,,,,,,,,,0,0.0
26213,0.19875,-2744.603773584909,-44937.78616352202,1.0,-0.962651,,0.362246,1.755771,0.0,,0.0369,0.079093,3,0.036908
26229,0.23625,-901.75661375661,-45213.52116402117,1.0,-0.261863,,,,0.0,,,,1,0.0
