region_id,geo_x,geo_y,area_km2,dist_from_centre_km,slope_mean_deg,slope_std_deg,slope_max_deg,roughness_mean_m,roughness_std_m,elev_mean_m,lola_valid_pct,shadow_fraction,shadow_std,dfsar_valid_pct,minirf_valid_pct,qualification_status
7289,22162.446428571435,15401.392857142857,0.105,26.9886,3.1288,1.9895,9.5817,2.2784,0.8035,-2080.9607,1.0,1.0,0.0,1.0,0.327381,QUALIFIED
7303,-9395.034555712273,15354.167136812412,0.443125,17.9998,13.2794,3.0973,25.3081,11.3852,1.5785,-2221.0609,1.0,0.0959,0.2875,1.0,0.0,QUALIFIED
7304,-5263.167560321715,15194.467828418234,0.233125,16.0796,6.5377,2.9835,17.3688,5.3891,1.671,-1999.4068,1.0,0.1683,0.3064,1.0,0.0,QUALIFIED
7339,32703.84782608696,15207.202898550724,0.08625,36.0669,5.5601,3.028,15.7651,5.0428,2.7489,-1502.2872,1.0,0.0916,0.2291,1.0,0.0,QUALIFIED
7365,13727.5959752322,15042.063467492262,0.201875,20.3644,4.4559,2.0262,11.149,3.7764,1.4257,-1811.2424,1.0,0.8196,0.323,1.0,0.0,QUALIFIED
7385,21385.389570552143,15080.407975460124,0.101875,26.1679,2.7109,1.5685,7.7009,2.2398,1.0655,-2067.336,1.0,0.9652,0.1548,1.0,0.0,QUALIFIED
7412,-12972.198113207549,15076.797169811323,0.1325,19.8887,13.5647,2.1522,21.6849,11.9949,1.0517,-1979.037,1.0,0.0017,0.0247,0.0,1.0,QUALIFIED
7446,-1909.234939759037,14892.21686746988,0.10375,15.0135,6.6123,2.6115,17.5791,6.7946,2.2908,-1759.1475,1.0,0.1222,0.2888,1.0,0.0,QUALIFIED
7482,9491.236304549668,15496.739554317548,0.673125,18.1721,9.8682,4.544,25.285,8.3515,3.1235,-1141.186,1.0,0.1117,0.2755,1.0,0.0,QUALIFIED
7497,-26064.63612565445,14762.791765825796,1.313125,29.9544,13.3737,4.7602,28.4868,11.834,3.9251,-1033.9125,1.0,0.1008,0.2917,0.026178,1.0,QUALIFIED
7502,21279.5,14691.975409836068,0.190625,25.8588,3.8773,2.5532,13.1162,2.7745,1.1786,-2073.461,1.0,0.8887,0.2642,1.0,0.0,QUALIFIED
7521,12539.77777777778,14889.909722222224,0.09,19.4667,11.3614,4.6049,29.1674,9.3391,2.1073,-1693.6075,1.0,0.2067,0.3495,1.0,0.0,QUALIFIED
7543,32090.467741935485,15049.478494623658,0.290625,35.4444,10.2481,3.2559,18.7243,8.7595,2.249,-1436.9388,1.0,0.0,0.0,1.0,0.0,QUALIFIED
7545,-16460.76102610261,15219.424392439243,0.694375,22.4178,15.3946,3.2605,25.178,13.7022,2.2576,-2371.1991,1.0,0.1133,0.2833,0.0,1.0,QUALIFIED
7561,-13730.202970297029,14531.316831683172,0.12625,19.9912,3.7933,2.5008,22.2613,3.434,1.5662,-1918.0558,1.0,0.1297,0.2418,0.0,1.0,QUALIFIED
7583,-5511.389175257733,14651.337628865982,0.2425,15.653,7.9647,3.4609,18.9514,6.5249,2.153,-1993.2304,1.0,0.1679,0.335,1.0,0.0,QUALIFIED
7589,-5845.606490872211,14309.348884381336,0.61625,15.4567,6.8622,3.0126,16.7038,5.9022,2.2941,-1972.4174,1.0,0.0867,0.2517,0.60142,0.0,QUALIFIED
7611,-10031.407079646016,14985.566371681416,0.70625,18.0325,13.7153,4.1783,27.0452,12.0469,3.3239,-2135.8625,1.0,0.0045,0.0561,0.495575,0.000885,QUALIFIED
7624,3633.06227106227,14539.327838827838,0.34125,14.986,8.0926,4.2434,24.3335,6.4047,2.3154,-563.0316,1.0,0.0781,0.2323,1.0,0.0,QUALIFIED
7635,-17506.447529291898,14726.913652572592,1.226875,22.8763,17.6545,3.1397,29.9882,15.6888,2.1452,-2520.6159,1.0,0.0706,0.2297,0.0,1.0,QUALIFIED
7649,-13135.28120978121,14245.850707850706,0.97125,19.3766,6.9337,2.4434,19.1948,6.0389,1.7876,-1874.0963,1.0,0.075,0.2347,0.0,1.0,QUALIFIED
7654,32221.30079155673,14112.934036939318,0.47375,35.1768,7.2182,3.2794,20.1026,6.2981,2.7227,-1393.1034,1.0,0.1671,0.33,1.0,0.0,QUALIFIED
7664,32402.57167235496,14602.035836177474,0.549375,35.541,9.2783,4.1325,22.358,7.86,3.131,-1417.0355,1.0,0.0074,0.0544,1.0,0.0,QUALIFIED
7687,23231.797297297293,14079.824324324323,0.115625,27.1655,5.2385,2.3609,11.1254,4.7004,1.9762,-2037.8621,1.0,0.1587,0.2985,1.0,0.0,QUALIFIED
7751,-377.80150581793714,14452.014373716633,1.82625,14.4564,11.5294,3.5813,26.7909,10.0502,2.5787,-1547.3932,1.0,0.0362,0.1689,0.991786,0.0,QUALIFIED
7755,20990.61111111111,14198.555555555557,0.1125,25.3419,4.5307,1.7264,12.8877,3.7717,1.0256,-2065.6296,1.0,0.0138,0.091,1.0,0.0,QUALIFIED
7770,4231.157608695648,14283.040760869564,0.23,14.8962,8.1983,2.8629,18.474,7.3288,1.9297,-571.4151,1.0,0.0349,0.1572,1.0,0.0,QUALIFIED
7775,-11251.98936170213,13780.5,0.29375,17.79,12.2315,3.0477,20.9738,10.7681,2.1191,-1886.1186,1.0,0.9267,0.2419,0.0,1.0,QUALIFIED
7790,3834.483031674208,13929.685520361989,0.5525,14.4475,7.0966,3.9989,23.621,6.0909,2.4407,-540.1939,1.0,0.0438,0.1677,0.986425,0.0,QUALIFIED
7808,14648.062300319483,14088.99840255591,0.195625,20.324,5.3219,2.7723,17.8755,4.4592,1.2712,-1833.0358,1.0,0.1219,0.2598,1.0,0.0,QUALIFIED
7842,35109.55501222494,13834.790953545236,0.51125,37.7373,7.9307,3.8456,21.1542,6.9441,2.8884,-1225.6124,1.0,0.0162,0.1033,1.0,0.0,QUALIFIED
7844,-25522.03312788906,14037.749614791988,0.405625,29.1272,17.1167,3.0596,28.0302,15.1784,1.7791,-986.9071,1.0,0.0014,0.0361,0.285054,1.0,QUALIFIED
7864,36840.95408163265,13947.948979591838,0.1225,39.3932,11.6298,4.0791,23.4161,10.1036,2.5856,-1243.7555,1.0,0.0022,0.0287,1.0,0.0,QUALIFIED
7876,-2978.531496062991,13526.090551181103,0.79375,13.8496,10.249,4.5631,26.5126,8.832,3.4411,-1824.1715,1.0,0.0298,0.1445,0.277165,0.0,QUALIFIED
7893,16718.8112244898,13498.790816326527,0.6125,21.4881,6.2069,3.3965,22.4703,5.1664,2.3702,-1910.2402,1.0,0.1831,0.3342,1.0,0.0,QUALIFIED
7916,488.9736842105267,13988.950292397658,0.4275,13.997,18.2877,3.1697,26.9316,16.3752,2.0265,-1382.6761,1.0,0.0,0.0,0.951754,0.0,QUALIFIED
7990,11875.54895104895,13726.11188811189,0.17875,18.1503,9.6391,3.0711,16.0341,8.7657,1.996,-1593.3766,1.0,0.1169,0.2453,1.0,0.0,QUALIFIED
8001,35806.71258134491,13772.896963123649,0.288125,38.3645,7.32,3.9084,21.6286,6.0089,2.3754,-1231.6525,1.0,0.045,0.1841,1.0,0.0,QUALIFIED
8035,21469.529895366213,13701.060538116595,0.418125,25.469,4.5248,2.6823,14.8595,3.4928,1.6772,-2062.0214,1.0,0.1633,0.3275,1.0,0.0,QUALIFIED
8093,-19446.40747330961,13141.069395017792,0.175625,23.4695,17.3666,3.6075,27.2975,15.425,2.2991,-1995.9386,1.0,0.0,0.0,0.0,1.0,QUALIFIED
8105,31341.708672086723,13104.429539295394,0.230625,33.9713,7.4288,3.0365,18.6394,6.2226,1.8687,-1462.8376,1.0,0.0192,0.1191,1.0,0.0,QUALIFIED
8107,-25318.865384615383,13223.769230769234,0.1625,28.5635,17.4754,2.9141,27.7767,15.7108,1.5361,-847.874,1.0,0.0,0.0,0.0,1.0,QUALIFIED
8109,-10168.34702549575,13592.21388101983,0.220625,16.9741,4.5233,2.1737,11.3891,3.9101,1.7856,-2034.5141,1.0,0.8567,0.3141,0.0,1.0,QUALIFIED
8115,10458.402439024394,12925.439024390244,0.25625,16.6266,12.2616,3.9062,25.2251,10.7853,2.6532,-1225.34,1.0,0.05,0.1885,1.0,0.0,QUALIFIED
8118,-12986.017241379312,13152.310344827583,0.18125,18.4823,10.6092,3.6348,19.3899,9.2785,2.4738,-1848.8374,1.0,0.944,0.1878,0.0,1.0,QUALIFIED
8119,-11526.638828633404,13126.711135213303,0.864375,17.4685,11.42,3.0423,22.0361,9.9808,2.2197,-1945.4642,1.0,0.9993,0.0183,0.0,1.0,QUALIFIED
8120,-6973.447761194031,13268.59701492537,0.08375,14.9888,7.3433,3.6926,19.1778,6.8168,3.1797,-2008.7158,1.0,0.0313,0.1451,0.0,1.0,QUALIFIED
8128,35877.30898876405,13340.106741573032,0.11125,38.2774,3.7957,2.1864,9.3945,3.6731,1.6883,-1209.4038,1.0,0.0501,0.1918,1.0,0.0,QUALIFIED
8136,34372.125,13194.75,0.25,36.818,5.9983,2.9947,18.2122,5.1645,2.25,-1244.0328,1.0,0.0996,0.2724,1.0,0.0,QUALIFIED
8137,36501.05494125778,12590.68659295093,0.904375,38.6119,9.2321,3.5609,20.256,8.0508,2.3323,-1173.584,1.0,0.144,0.2941,1.0,0.0,QUALIFIED
8148,15596.235074626864,13060.667910447764,0.1675,20.3427,5.623,2.4126,13.0209,4.9068,1.5887,-1827.8267,1.0,0.137,0.2931,1.0,0.0,QUALIFIED
8179,-18465.77044854881,12865.803430079157,0.47375,22.5052,13.7495,2.6356,21.885,12.2008,1.473,-2114.199,1.0,0.0089,0.079,0.0,1.0,QUALIFIED
8190,16181.702797202794,13260.185314685315,0.446875,20.9209,7.7876,4.2119,25.4628,6.1548,2.5913,-1859.5126,1.0,0.1363,0.3115,1.0,0.0,QUALIFIED
8208,33973.67534722222,13189.215277777776,0.36,36.4443,9.8418,4.4575,22.1633,8.6016,3.6154,-1284.9757,1.0,0.0635,0.2046,1.0,0.0,QUALIFIED
8209,38583.06518282989,12923.512718600956,0.78625,40.6902,8.2997,4.458,23.4688,7.4072,3.7852,-900.1581,1.0,0.0202,0.1132,1.0,0.0,QUALIFIED
8233,18033.18421052632,12509.925837320574,0.653125,21.9477,5.9749,2.758,18.0338,4.8796,1.4991,-1928.963,1.0,0.0583,0.1942,1.0,0.0,QUALIFIED
8236,16.22814982973796,13181.303064699205,1.10125,13.1808,13.1949,3.6798,24.7793,11.6156,2.7041,-1433.9721,1.0,0.0081,0.0726,0.152667,0.0,QUALIFIED
8247,17062.848164627358,12408.383759733042,1.12375,21.0977,7.0096,3.337,23.6009,5.696,2.0702,-1856.8047,1.0,0.1096,0.264,1.0,0.0,QUALIFIED
8249,25331.93021346469,12951.977832512312,0.76125,28.4512,8.3523,3.8129,27.7128,7.0676,2.695,-1921.5385,1.0,0.1451,0.3323,1.0,0.0,QUALIFIED
8266,-10092.039440203567,13030.016539440205,0.245625,16.4805,4.182,1.5122,9.1836,3.3509,0.8048,-2051.8251,1.0,0.8825,0.3083,0.0,1.0,QUALIFIED
8268,-6665.801382279635,12691.83242692046,2.758125,14.3351,7.8109,3.605,28.0814,6.4973,2.6122,-1924.2846,1.0,0.0876,0.2585,0.0,0.88058,QUALIFIED
8298,-3547.375,12748.861013986016,0.715,13.2326,7.2326,3.4975,21.1128,6.1183,2.4387,-1793.5486,1.0,0.0546,0.2078,0.0,0.413462,QUALIFIED
8305,-9878.333333333328,12724.5,0.1875,16.1081,3.864,1.8529,9.0012,2.8279,1.1555,-2059.4284,1.0,0.9743,0.1315,0.0,1.0,QUALIFIED
8312,18622.585846867754,12927.385150812064,0.53875,22.6699,6.1404,3.2859,19.8407,4.9706,2.2318,-1979.7014,1.0,0.0668,0.2022,1.0,0.0,QUALIFIED
8315,39273.18951612903,12589.209677419356,0.155,41.2419,7.7611,3.2909,18.3488,6.4155,2.1569,-910.1034,1.0,0.0047,0.0616,1.0,0.0,QUALIFIED
8381,22118.55107973421,12607.777823920267,1.505,25.4597,6.9316,2.6635,20.7348,5.7717,1.8487,-1989.8596,1.0,0.1451,0.325,1.0,0.0,QUALIFIED
8384,-31443.69852941177,12448.294117647063,0.085,33.8175,6.1921,4.5029,19.6857,5.5872,3.2441,1558.9541,1.0,1.0,0.0,0.0,1.0,QUALIFIED
8408,22885.6641221374,12440.576335877864,0.16375,26.0486,5.6155,2.5018,11.7149,4.6796,1.6915,-1946.5942,1.0,0.1507,0.3186,1.0,0.0,QUALIFIED
8415,-5318.983146067418,12306.45505617978,0.278125,13.4061,6.8022,3.9713,26.1067,5.9043,2.9511,-1847.8968,1.0,0.0387,0.1672,0.0,1.0,QUALIFIED
8420,16233.27403846154,12313.24038461539,0.13,20.375,7.1875,2.9031,17.9953,6.7088,1.9773,-1761.8613,1.0,0.0506,0.1832,1.0,0.0,QUALIFIED
8422,24629.033542976933,12472.171907756812,0.59625,27.6072,11.6323,3.5182,21.8417,9.8456,2.3247,-1850.8356,1.0,0.0028,0.0322,1.0,0.0,QUALIFIED
8458,-10425.237631184404,12403.311094452773,0.416875,16.202,3.492,1.9175,12.2482,2.607,0.9824,-2070.0788,1.0,0.997,0.0413,0.0,1.0,QUALIFIED
8470,-8353.373563218389,11685.442528735635,0.54375,14.3634,6.6895,2.7192,15.7987,5.5666,1.6307,-1925.6628,1.0,0.0406,0.1541,0.0,1.0,QUALIFIED
8475,39000.88888888889,12179.666666666672,0.1575,40.8588,4.0384,1.8581,10.8362,2.754,0.8003,-886.1587,1.0,0.0748,0.2094,1.0,0.0,QUALIFIED
8482,25110.71134020618,12302.948453608244,0.12125,27.9629,10.0586,1.9793,16.3945,9.462,1.2662,-1861.4753,1.0,0.0008,0.0115,1.0,0.0,QUALIFIED
8486,-23291.989361702126,12052.627659574464,0.088125,26.2249,14.8177,3.1137,25.4251,13.5873,1.0431,-1087.4641,1.0,0.0,0.0,0.0,1.0,QUALIFIED
8499,-8403.333827893177,12528.037091988132,1.053125,15.0847,11.8857,4.3014,23.3722,10.1241,3.2818,-1995.0723,1.0,0.043,0.1738,0.0,1.0,QUALIFIED
8503,-11779.305620608897,12554.071428571428,0.800625,17.2143,10.6583,3.8481,24.3341,9.368,3.0783,-2000.8348,1.0,1.0,0.0,0.0,1.0,QUALIFIED
8508,14655.5294117647,12015.5,0.10625,18.9515,5.9165,2.888,13.1921,4.5922,1.1134,-1610.0009,1.0,0.0762,0.2327,1.0,0.0,QUALIFIED
8525,25561.548192771093,12153.19410977242,0.93375,28.3038,12.1144,3.6096,24.8934,10.3438,2.6015,-1821.1558,1.0,0.0528,0.2043,1.0,0.0,QUALIFIED
8528,39327.47029702971,12125.5,0.12625,41.1546,3.8303,2.5047,14.4267,2.9324,1.09,-892.6695,1.0,0.0501,0.1579,1.0,0.0,QUALIFIED
8582,-10947.428571428572,11967.75,0.4375,16.2188,3.702,1.8729,9.4064,3.1509,1.3353,-2058.681,1.0,0.9993,0.0181,0.0,1.0,QUALIFIED
8592,20913.89655172413,12023.043103448275,0.725,24.1237,4.342,1.7656,12.9219,3.6346,1.0533,-1998.9813,1.0,0.0788,0.2276,1.0,0.0,QUALIFIED
8600,-4523.981481481482,11578.518518518518,1.6875,12.4303,6.7119,3.1596,29.775,5.5747,1.8939,-1752.6835,1.0,0.0683,0.2217,0.0,1.0,QUALIFIED
8608,-19219.62337662337,12317.155844155845,0.48125,22.8271,16.1341,3.4831,26.109,14.2387,2.2209,-1894.5805,1.0,0.0242,0.1312,0.0,1.0,QUALIFIED
8624,38768.08037578288,11937.45198329854,0.299375,40.5647,5.2353,2.2085,12.4551,4.4116,1.5944,-883.3777,1.0,0.0154,0.0929,1.0,0.0,QUALIFIED
8631,12727.418632075469,12056.39622641509,0.53,17.5312,11.3507,4.6248,29.6646,9.9054,3.6022,-1532.326,1.0,0.0379,0.1584,1.0,0.365566,QUALIFIED
8639,17530.431458699466,11756.25571177504,0.355625,21.1076,7.6429,3.9294,18.8096,5.5228,2.2432,-1872.9873,1.0,0.1798,0.3425,1.0,0.0,QUALIFIED
8648,20401.95098039216,11904.503267973858,0.19125,23.6213,3.0036,1.5764,9.2069,2.8039,1.3513,-1995.1642,1.0,0.0553,0.1794,1.0,0.0,QUALIFIED
8664,18671.385094600824,11697.235117674209,1.354375,22.033,6.4451,3.1173,20.4035,5.2082,1.9805,-1929.8689,1.0,0.0452,0.1738,1.0,0.0,QUALIFIED
8702,33191.21686746988,11442.216867469884,0.10375,35.1084,4.1424,2.0733,9.2049,4.1769,1.4995,-1441.4217,1.0,0.0858,0.2555,1.0,0.0,QUALIFIED
8707,40479.66270337922,11838.250312891112,0.99875,42.1755,6.214,3.5135,19.553,5.1583,2.7487,-865.7169,1.0,0.089,0.2567,1.0,0.0,QUALIFIED
8714,35552.901360544216,11812.74489795918,0.091875,37.4643,9.2403,2.5064,20.2556,8.2814,2.1392,-1320.9842,1.0,0.2101,0.3339,1.0,0.0,QUALIFIED
8754,16997.800970873788,11650.2572815534,0.321875,20.6073,6.6736,2.9043,16.9159,5.4785,1.7209,-1840.1361,1.0,0.1488,0.306,1.0,0.0,QUALIFIED
8771,14156.635416666664,11465.604166666672,0.3,18.2174,8.1603,3.3494,26.6828,6.7387,1.7512,-1563.6861,1.0,0.0901,0.2658,1.0,0.825,QUALIFIED
8797,41074.08506224067,11383.798755186726,0.150625,42.6228,4.7599,3.0037,14.6596,4.4854,2.7392,-830.4325,1.0,0.153,0.3146,1.0,0.0,QUALIFIED
8804,-20488.95238095238,11451.928571428572,0.13125,23.4715,15.3748,3.4053,24.5584,14.3089,2.0468,-1499.7366,1.0,0.0,0.0,0.0,1.0,QUALIFIED
8822,15510.343373493984,11511.192771084336,0.10375,19.3153,7.4999,3.4449,19.0119,6.3276,1.8984,-1606.9316,1.0,0.0106,0.0701,1.0,0.0,QUALIFIED
8826,-41806.77530364373,11371.653846153844,0.154375,43.3251,18.1729,2.3752,27.397,16.3338,1.3782,-157.7014,1.0,0.0057,0.0506,1.0,0.060729,QUALIFIED
8842,21372.588235294126,11408.147058823532,0.10625,24.2269,4.9015,1.9367,10.2292,4.0666,0.8287,-1943.9042,1.0,0.1158,0.2793,1.0,0.0,QUALIFIED
8871,24892.703125,11361.0859375,0.4,27.363,6.7739,3.0653,16.3876,5.6367,2.0437,-1708.5616,1.0,0.0727,0.2213,1.0,0.0,QUALIFIED
8904,-1469.194690265489,11301.219026548672,0.2825,11.3958,10.9174,3.9263,20.5926,9.8058,2.9707,-1323.8019,1.0,0.0095,0.0822,0.0,1.0,QUALIFIED
8906,12963.808681672024,11339.48713826367,0.194375,17.2234,9.8762,3.1471,25.159,9.2442,2.1306,-1447.6077,1.0,0.0102,0.0853,1.0,1.0,QUALIFIED
8908,18030.297101449272,11123.416666666672,0.345,21.1856,6.861,3.0962,19.0732,5.9411,1.7108,-1855.9241,1.0,0.0646,0.2079,1.0,0.0,QUALIFIED
8929,5144.817337461303,10898.700464396286,0.8075,12.0518,18.0259,3.6547,29.6323,16.0566,2.8952,-61.816,1.0,0.0015,0.0306,0.0,0.809598,QUALIFIED
8933,21052.00984251968,11038.688976377956,0.3175,23.7708,3.642,1.6304,9.1767,3.103,1.1619,-1943.3302,1.0,0.1739,0.3237,1.0,0.0,QUALIFIED
8941,-8025.089266155534,11065.532858707556,0.570625,13.6685,6.7892,3.3579,22.2061,5.7102,2.3943,-1877.2225,1.0,0.1688,0.3302,0.0,1.0,QUALIFIED
8945,38964.009803921566,11120.69607843137,0.159375,40.5203,4.143,2.2208,14.1213,3.3453,0.941,-924.3057,1.0,0.0946,0.2434,1.0,0.0,QUALIFIED
8961,19862.994257762657,11708.549766056996,1.469375,23.0573,5.9976,2.2289,15.3493,4.8134,1.262,-1974.2357,1.0,0.0457,0.1867,1.0,0.0,QUALIFIED
8971,18910.70414673046,11039.21610845295,0.391875,21.8972,5.0888,2.4548,14.7481,4.1398,1.3963,-1926.1392,1.0,0.0755,0.2247,1.0,0.0,QUALIFIED
8972,19664.45243757432,10868.098097502974,0.525625,22.4681,3.8845,2.2528,14.2982,3.1288,1.2621,-1918.4658,1.0,0.0739,0.2254,1.0,0.0,QUALIFIED
8991,-10222.336734693876,11132.744897959186,0.30625,15.1133,4.4558,2.4147,13.5398,3.7174,1.7489,-2032.2881,1.0,0.9058,0.2626,0.0,1.0,QUALIFIED
8995,27264.75862068965,11008.948275862072,0.18125,29.4037,6.7101,2.6264,13.7743,5.7783,1.4927,-2041.7881,1.0,1.0,0.0,1.0,0.0,QUALIFIED
9004,-20397.65719063545,11015.55016722408,0.186875,23.1814,15.6988,3.4892,25.6177,14.2817,2.4146,-1452.008,1.0,0.0009,0.0162,0.0,1.0,QUALIFIED
9014,22976.46428571429,11026.392857142857,0.0875,25.4855,5.6238,2.2117,11.9477,5.5296,1.9435,-2003.8817,1.0,1.0,0.0,1.0,0.0,QUALIFIED
9018,-23027.4,11055.700000000004,0.3125,25.5432,7.3753,4.3462,26.9709,6.8923,2.4401,-960.6938,1.0,0.0496,0.1919,0.0,1.0,QUALIFIED
9035,21666.04740608229,10971.609123434704,0.349375,24.2859,4.3718,2.2546,16.6604,3.6598,1.5976,-1912.9665,1.0,0.1171,0.2656,1.0,0.0,QUALIFIED
9036,21839.22531293462,11514.877607788592,0.89875,24.6892,4.7705,2.2916,15.6442,3.9056,1.5458,-1932.3881,1.0,0.1245,0.277,1.0,0.0,QUALIFIED
9053,42814.30099502487,11031.967661691546,0.125625,44.2131,11.309,2.5506,21.1148,9.8239,1.2768,-677.4864,1.0,0.0092,0.0919,1.0,0.0,QUALIFIED
9064,30623.37387387388,10721.108108108108,0.13875,32.4462,7.7851,2.9429,15.3907,6.3696,1.285,-1915.0414,1.0,1.0,0.0,1.0,0.0,QUALIFIED
9067,-42560.694562899786,11115.758528784643,1.1725,43.9877,15.3706,3.6432,29.8401,13.79,3.0313,-269.7342,1.0,0.0009,0.0218,1.0,0.003731,QUALIFIED
9108,-6835.629310344826,10846.728448275862,0.145,12.8203,7.8357,3.8985,20.7674,6.5844,2.1837,-1815.4228,1.0,0.1381,0.3127,0.0,1.0,QUALIFIED
9112,24478.731770833343,10880.643229166672,0.72,26.7882,7.9923,3.5596,20.4918,6.7027,2.8707,-1729.0568,1.0,0.1619,0.3138,1.0,0.0,QUALIFIED
9130,3506.3121693121648,10640.513227513227,0.23625,11.203,7.2246,2.9942,15.7176,6.1527,1.6264,-128.2422,1.0,0.0495,0.1835,0.0,1.0,QUALIFIED
9134,38616.05550262029,10987.505717008098,1.311875,40.1491,8.8855,3.5879,29.9557,7.6333,2.4115,-958.8304,1.0,0.1491,0.297,1.0,0.0,QUALIFIED
9135,43532.47101449275,10689.992753623184,0.08625,44.8262,8.9838,2.1376,14.3596,8.751,1.4748,-537.6916,1.0,0.0557,0.1843,1.0,0.0,QUALIFIED
9145,-3156.692129629628,10863.347222222226,0.27,11.3121,13.0876,3.7067,25.8595,11.0783,2.7273,-1616.0087,1.0,0.0528,0.21,0.0,1.0,QUALIFIED
9148,17288.760780287477,10708.898357289523,1.521875,20.3369,9.2583,3.944,29.5243,7.7441,2.5072,-1769.5993,1.0,0.03,0.1527,1.0,0.621355,QUALIFIED
9150,25090.0612244898,10720.90816326531,0.1225,27.2849,4.2908,2.1859,11.4929,3.9587,1.0979,-1724.3012,1.0,0.1388,0.2953,1.0,0.0,QUALIFIED
9153,-43399.41304347826,10776.092885375496,0.158125,44.7167,18.4952,2.9048,28.6722,17.0487,1.4579,-450.2368,1.0,0.0,0.0,1.0,0.0,QUALIFIED
9162,26946.36274509804,10808.147058823532,0.159375,29.0334,6.1243,2.9801,17.3592,5.3533,1.428,-2040.1933,1.0,0.9715,0.1294,1.0,0.0,QUALIFIED
9174,20267.02577319587,10695.345360824744,0.12125,22.9162,3.8163,1.677,8.5024,3.4585,0.7343,-1931.9986,1.0,0.0507,0.1714,1.0,0.0,QUALIFIED
9221,18487.849691021445,10043.756997455472,1.719375,21.0401,8.7458,3.5283,26.9163,7.3667,2.6652,-1828.2598,1.0,0.0282,0.1443,1.0,0.810978,QUALIFIED
9224,27679.3875432526,10745.828719723184,0.36125,29.6924,6.3775,3.8844,22.4438,4.7821,2.0313,-2068.2064,1.0,1.0,0.0,1.0,0.0,QUALIFIED
9227,-42319.95337620579,10304.31832797428,1.16625,43.5558,14.6314,3.9319,27.3757,12.9091,2.9066,-421.8247,1.0,0.0,0.0,1.0,0.079314,QUALIFIED
9247,18282.833333333336,10629.083333333336,0.1875,21.1482,7.6424,3.2726,17.1351,6.8499,2.0435,-1863.5165,1.0,0.0123,0.0793,1.0,0.38,QUALIFIED
9250,-41079.33747178329,10361.335214446954,0.276875,42.3653,8.7874,3.491,24.6647,7.8578,2.7457,-274.7752,1.0,0.01,0.0662,1.0,0.0,QUALIFIED
9279,3056.513060760932,10130.539750141965,1.100625,10.5813,10.755,3.0417,24.7364,9.4475,1.8828,-140.8955,1.0,0.0023,0.0334,0.0,0.993754,QUALIFIED
9280,20514.91095890412,10229.364970645796,0.319375,22.924,5.368,2.2981,15.6998,4.3949,1.1136,-1910.0421,1.0,0.0405,0.1549,1.0,0.154599,QUALIFIED
9300,28449.95871559633,10348.8371559633,0.545,30.274,9.3871,4.056,24.1473,8.3276,3.2256,-2077.9367,1.0,1.0,0.0,1.0,0.0,QUALIFIED
9306,29326.34108527132,10393.232558139534,0.16125,31.1139,7.1693,2.7513,15.8539,6.5261,2.3836,-1957.3732,1.0,0.8909,0.2737,1.0,0.0,QUALIFIED
9326,36392.40935672514,10423.087719298244,0.21375,37.856,6.718,3.438,20.2441,5.311,1.5534,-1305.9282,1.0,0.0485,0.1813,1.0,0.0,QUALIFIED
9350,-32405.35347985348,10160.206959706964,0.170625,33.9602,19.7438,3.3938,28.4434,17.992,2.5637,1668.6714,1.0,0.0044,0.0581,0.0,1.0,QUALIFIED
9358,-31270.465277777777,10397.375,0.09,32.9531,7.8123,3.3542,16.0811,6.557,2.5831,1717.5142,1.0,0.0192,0.0961,0.0,1.0,QUALIFIED
9375,19827.56224899598,10276.202811244975,0.31125,22.3325,6.5161,2.8149,15.6508,5.2185,1.4677,-1893.673,1.0,0.0315,0.142,1.0,0.323293,QUALIFIED
9378,31217.087476979752,10320.15930018416,0.339375,32.8791,6.0345,3.0637,18.4323,5.1027,2.3007,-1968.9814,1.0,1.0,0.0,1.0,0.0,QUALIFIED
9433,-40985.52865329513,9998.136103151868,0.218125,42.1868,7.6518,4.557,27.613,6.7562,3.0208,-303.4104,1.0,0.0223,0.1388,1.0,0.0,QUALIFIED
9441,30184.26049868765,9585.063648293966,0.9525,31.6699,15.1962,2.729,24.5257,13.4055,2.1712,-1749.5362,1.0,0.097,0.2669,1.0,0.0,QUALIFIED
9453,27696.41176470589,10106.08823529412,0.2125,29.4829,8.0196,3.5585,21.0174,6.3988,2.2264,-2101.2171,1.0,1.0,0.0,1.0,0.0,QUALIFIED
9467,36047.3426395939,10034.383248730965,0.123125,37.4183,6.1052,2.6764,12.5951,5.343,1.6032,-1309.9344,1.0,0.0928,0.2501,1.0,0.0,QUALIFIED
9481,25353.26406353408,10136.858371939115,1.88875,27.3049,10.9341,3.4174,21.67,9.3969,2.6673,-1828.0048,1.0,0.1123,0.283,1.0,0.0,QUALIFIED
9492,25837.503502626976,9750.718914185636,0.356875,27.6165,11.8525,2.0288,18.4591,10.4061,1.3171,-1917.5562,1.0,0.1533,0.3194,1.0,0.0,QUALIFIED
9495,-42465.56849315069,9752.554794520547,0.136875,43.5705,12.357,3.2859,20.3091,11.0663,2.1093,-542.1374,1.0,0.0,0.0,1.0,0.552511,QUALIFIED
9509,-10838.953389830507,10083.529661016952,0.7375,14.8034,12.5229,2.886,21.8155,11.0073,1.9551,-1901.6593,1.0,0.0227,0.1119,0.0,1.0,QUALIFIED
